ACBWdMwMlUnXcXOw            ,507390472851,20250314153500,14904704        ,1,000000005535      ,-00000000247675   ,0000002000,20250315,840,00000000,I,00,
ACBWeMUWezpiQNpQ            ,031417037406,20250314170345,10279161        ,1,000000013557      ,-00000000287785   ,0000002000,20250315,840,00000000,I,00,
ACBWeNbkETyiLeHb            ,000000003043,20250314140321,BF078046        ,1,000000026325      ,-00000000500000   ,0100002000,20250315,840,00000325,A,70,
ACBWffIUaDwmiAud            ,031454041258,20250314192943,08139338        ,1,000000009197      ,-00000000265985   ,0000002000,20250315,840,00000000,I,00,
ACBWgCQHcsmDHNpG            ,000000009601,20250314165322,NW24387         ,1,000000015500      ,00000000500000    ,0100002000,20250315,840,00000500,I,70,
ACBWhCRjJmqtRnav            ,000000006914,20250314164523,BF030025        ,1,000000010325      ,-00000000500000   ,0130002000,20250315,840,00000325,A,70,
ACBWhOZPGrmJUtIb            ,031411102865,20250314111812,P2CQZC97        ,1,000000001000      ,-00000000225000   ,0000002000,20250315,840,00000000,I,00,
ACBWhOZPITLrlUin            ,002375      ,20250314073048,0001            ,1,000000009477      ,-00000000267385   ,0900002000,20250315,840,00000000,I,00,
ACBWhOZPSKHnZlFV            ,031418211440,20250314182039,30249517        ,1,000000000305      ,-00000000221525   ,0000002000,20250315,840,00000000,I,00,
ACBWhOZPVaHUSnNP            ,031415104960,20250314151228,31061102        ,1,000000000361      ,-00000000221805   ,0000002000,20250315,840,00000000,I,00,
